7.401733343140959e+33,588662272.9211451
7.38385923537926e+33,588131539.7519553
7.366028290984136e+33,587601416.0088485
7.348240405721708e+33,587071900.6155201
7.330495475609094e+33,586542992.4983975
7.312793396914876e+33,586014690.5866649
7.295134066157203e+33,585486993.8122169
7.277517380104253e+33,584959901.1096826
7.259943235773122e+33,584433411.416402
7.242411530434829e+33,583907523.6725146
7.224922161639853e+33,583382236.8214341
7.207475027123514e+33,582857549.8081315
7.190070024895865e+33,582333461.5807703
7.172707053213053e+33,581809971.0901884
7.155386010576252e+33,581287077.2898753
7.138106795732097e+33,580764779.1359956
7.120869307670853e+33,580243075.5873444
7.103673445626855e+33,579721965.6053702
7.086519109077426e+33,579201448.1541528
7.069406197741805e+33,578681522.200381
7.052334611609911e+33,578162186.7138836
7.035304250884358e+33,577643440.6665782
7.018315015999767e+33,577125283.0328337
7.001366807642819e+33,576607712.7898257
6.984459526739375e+33,576090728.9173025
6.967593074454764e+33,575574330.3976047
6.950767352192729e+33,575058516.2156434
6.933982261594375e+33,574543285.3588777
6.917237704538603e+33,574028636.8173386
6.90053358314032e+33,573514569.5835847
6.883869799757428e+33,573001082.6528417
6.867246257010848e+33,572488175.0233558
6.850662857699128e+33,571975845.6948724
6.834119504881554e+33,571464093.6701288
6.817616101850745e+33,570952917.9543555
6.801152552133079e+33,570442317.5552982
6.78472875948767e+33,569932291.4831975
6.768344627905335e+33,569422838.7507668
6.752000061609023e+33,568913958.3732162
6.735694965052064e+33,568405649.3682082
6.719429242918587e+33,567897910.7558814
6.70320280015049e+33,567390741.5593224
6.687015541889459e+33,566884140.8035399
6.670867373499858e+33,566378107.5158854
6.654758200584528e+33,565872640.7263172
6.63868792897449e+33,565367739.4672359
6.622656464727957e+33,564863402.7734635
6.606663714129327e+33,564359629.6822214
6.590709583689596e+33,563856419.2331549
6.574793980144658e+33,563353770.4682893
6.558916810455779e+33,562851682.4320557
6.543077981815241e+33,562350154.1713809
6.527277401663527e+33,561849184.7359937
6.511514977612037e+33,561348773.177081
6.495790617518837e+33,560848918.5486062
6.480104229464403e+33,560349619.9068929
6.46445572175098e+33,559850876.3106143
6.448845002901958e+33,559352686.8207842
6.433271981661585e+33,558855050.5007578
6.417736566993984e+33,558357966.4162112
6.402238668082877e+33,557861433.6351433
6.386778194330881e+33,557365451.2278628
6.371355055386642e+33,556870018.267465
6.355969161086693e+33,556375133.8288217
6.340620421480756e+33,555880796.9890245
6.325308746845146e+33,555387006.8276194
6.310034047672604e+33,554893762.4264308
6.294796234672009e+33,554401062.8695637
6.27959521876743e+33,553908907.2433829
6.264430911097847e+33,553417294.636515
6.249303223016541e+33,552926224.1398387
6.234212066090472e+33,552435694.8464751
6.219157352107335e+33,551945705.8519158
6.204138993088664e+33,551456256.2542439
6.189156901220016e+33,550967345.1529402
6.17421098892109e+33,550478971.65009
6.159301168822844e+33,549991134.8499901
6.144427353767229e+33,549503833.8591517
6.129589456806259e+33,549017067.7862793
6.114787391201735e+33,548530835.7422729
6.100021070424656e+33,548045136.8402188
6.085290408154605e+33,547559970.1953804
6.070595318279492e+33,547075334.9252001
6.0559357149215e+33,546591230.1497369
6.041311512379507e+33,546107654.990692
6.026722625156794e+33,545624608.5718809
6.01216896797165e+33,545142090.0194199
5.99765045574794e+33,544660098.4615619
5.983167003614843e+33,544178633.0286978
5.968718526906265e+33,543697692.8533479
5.954304941160257e+33,543217277.0701524
5.939926162118747e+33,542737384.815874
5.925582105726637e+33,542258015.2293777
5.911272688139197e+33,541779167.4517623
5.896997825732431e+33,541300840.6265366
5.882757435039571e+33,540823033.8985468
5.868551432816175e+33,540345746.4150833
5.854379736018475e+33,539868977.3255101
5.840242261803128e+33,539392725.7812674
5.826138927526634e+33,538916990.9358624
5.812069650744779e+33,538441771.9448605
5.798034349212366e+33,537967067.9658878
5.784032940882342e+33,537492878.1586114
5.770065343905531e+33,537019201.6847417
5.756131476656438e+33,536546037.7084651
5.742231257675291e+33,536073385.39547426
5.728364605698676e+33,535601243.9134872
5.714531439666639e+33,535129612.43236214
5.70073167871487e+33,534658490.12397283
5.686965242174084e+33,534187876.16219777
5.673232049569774e+33,533717769.7229224
5.659532020621346e+33,533248169.9840203
5.645865075241869e+33,532779076.125355
5.632231133537522e+33,532310487.32877195
5.618630115814953e+33,531842402.77822113
5.605061942589127e+33,531374821.6598941
5.591526534525802e+33,530907743.1612634
5.578023812501499e+33,530441166.4720852
5.56455369758366e+33,529975090.7840705
5.551116111030107e+33,529509515.2908769
5.537710974288795e+33,529044439.18811095
5.524338208996976e+33,528579861.6733092
5.51099773698095e+33,528115781.9459406
5.497689480255527e+33,527652199.2073985
5.484413361023481e+33,527189112.6609919
5.47116930170111e+33,526726521.51237357
5.457957224860152e+33,526264424.9685774
5.444777053260609e+33,525802822.2385659
5.431628709855524e+33,525341712.53330976
5.41851211778378e+33,524881095.0656697
5.405427200369868e+33,524420969.0503989
5.392373881123057e+33,523961333.7041245
5.379352083737168e+33,523502188.2453504
5.366361732089979e+33,523043531.89444685
5.353402750242989e+33,522585363.8736526
5.340475062448745e+33,522127683.40719014
5.327578593156088e+33,521670489.7213578
5.314713266958744e+33,521213782.04368937
5.301879008650249e+33,520757559.60385317
5.28907574320578e+33,520301821.6333609
5.276303395781353e+33,519846567.3655501
5.263561891713593e+33,519391796.0355861
5.250851156519215e+33,518937506.8804545
5.238171115894514e+33,518483699.1389533
5.225521695715129e+33,518030372.05169547
5.212902822035247e+33,517577524.8610907
5.200314421112625e+33,517125156.8117579
5.187756419351027e+33,516673267.1495916
5.1752287433347213e+33,516221855.1223227
5.162731319831134e+33,515770919.979567
5.150264075784221e+33,515320460.9727132
5.1378269383142424e+33,514870477.35492533
5.1254198347172604e+33,514420968.381135
5.113042692464636e+33,513971933.308034
5.1006954392028023e+33,513523371.39407676
5.0883780027524884e+33,513075281.8994627
5.076090311116824e+33,512627664.086273
5.0638322924839353e+33,512180517.2185122
5.051603875180929e+33,511733840.5613695
5.039404987724661e+33,511287633.3820409
5.0272355588043107e+33,510841894.949444
5.0150955172811604e+33,510396624.5342205
5.0029847921880506e+33,509951821.408727
4.990903312729159e+33,509507484.84703726
4.9788510082792435e+33,509063614.12492543
4.966827808383421e+33,508620208.5198682
4.954833642756676e+33,508177267.3110376
4.942868441308073e+33,507734789.7796875
4.930932134083795e+33,507292775.2082516
4.9190246513030913e+33,506851222.88091105
4.9071459233587215e+33,506410132.08360815
4.8952958808113923e+33,505969502.10395753
4.883474454389282e+33,505529332.2312397
4.871681574987824e+33,505089621.7564029
4.8599171736689667e+33,504650369.9720469
4.848181181660959e+33,504211576.17242515
4.8364735303578735e+33,503773239.65343785
4.8247941513276154e+33,503335359.71275896
4.813142976312616e+33,502897935.6498534
4.801519937188581e+33,502460966.76531893
4.7899249660110966e+33,502024452.3616297
4.778357994999641e+33,501588391.7428828
4.7668189565373786e+33,501152784.2148003
4.7553077831704356e+33,500717629.0847136
4.743824407607692e+33,500282925.6615652
4.732368762720314e+33,499848673.25590235
4.7209407815412924e+33,499414871.17987007
4.7095403972652267e+33,498981518.74721336
4.69816754327175e+33,498548615.2736399
4.686822153068987e+33,498116160.0759388
4.675504160331245e+33,497684152.4725721
4.6642134988971964e+33,497252591.7836468
4.652950102765296e+33,496821477.330849
4.641713906093079e+33,496390808.43742734
4.630504843196956e+33,495960584.4281961
4.6193228485517576e+33,495530804.6295281
4.608167856790283e+33,495101468.3693483
4.5970398027030924e+33,494672574.9771362
4.5859386212464183e+33,494244123.7840438
4.5748642475408763e+33,493816114.12288123
4.5638166168351285e+33,493388545.3275521
4.552795664548354e+33,492961416.73371416
4.5418013262557084e+33,492534727.67855936
4.5308335376876356e+33,492108477.5007975
4.5198922347296673e+33,491682665.5406593
4.508977353421985e+33,491257291.1398898
4.4980888299589725e+33,490832353.64174145
4.487226600689018e+33,490407852.39097744
4.4763906021138296e+33,489983786.7338554
4.465580770911819e+33,489560156.0184941
4.4547970438817614e+33,489136959.59400344
4.4440393579820033e+33,488714196.81109506
4.4333076503265874e+33,488291867.02201736
4.4226018581813336e+33,487869969.5805009
4.411921918963408e+33,487448503.8417518
4.401267770240893e+33,487027469.1624457
4.390639349732588e+33,486606864.9007302
4.380036595307348e+33,486186690.4162095
4.369459444983883e+33,485766945.0699472
4.358907836939033e+33,485347628.2245929
4.3483817095044465e+33,484928739.2443319
4.3378810011347884e+33,484510277.4944042
4.3274056504463655e+33,484092242.3416903
4.3169555962036446e+33,483674633.1545109
4.3065307773188307e+33,483257449.30262035
4.2961311328514504e+33,482840690.15720046
4.285756602008156e+33,482424355.0908637
4.27540712414208e+33,482008443.4776375
4.2650826387526404e+33,481592954.6929674
4.254783085485125e+33,481177888.1137106
4.244508404153291e+33,480763243.1184793
4.234258534683886e+33,480349019.08680457
4.2240334171564694e+33,479935215.399735
4.2138329917983476e+33,479521831.43976563
4.2036571989810035e+33,479108866.590783
4.193505979219906e+33,478696320.23806804
4.183379273173879e+33,478284191.7682807
4.173277021644912e+33,477872480.5694632
4.163199165577756e+33,477461186.03103375
4.153145646059509e+33,477050307.54378086
4.1431164043281996e+33,476639844.4999978
4.133111381767625e+33,476229796.2933998
4.123130519879544e+33,475820162.3187107
4.113173760319156e+33,475410941.97219765
4.1032410448823995e+33,475002134.65147966
4.093332315505767e+33,474593739.7555309
4.083447514265692e+33,474185756.6846655
4.073586583378363e+33,473778184.8405409
4.063749465199325e+33,473371023.6261516
4.053936102223084e+33,472964272.44582385
4.0441464370829196e+33,472557930.70521784
4.034380412572737e+33,472151997.8116491
4.0246379715922246e+33,471746473.1732747
4.0149190571877956e+33,471341356.1997052
4.00522361254581e+33,470936646.30190307
3.995551580989836e+33,470532342.89214784
3.985902905980044e+33,470128445.38402116
3.9762775311130317e+33,469724953.1924102
3.9666754001213936e+33,469321865.7334998
3.957096456873539e+33,468919182.424776
3.947540645373095e+33,468516902.68501085
3.9380079097675403e+33,468115025.93439645
3.928498194341795e+33,467713551.59445
3.9190114434938957e+33,467312479.0876534
3.909547601767533e+33,466911807.8379409
3.900106613840084e+33,466511537.270516
3.8906884245224386e+33,466111666.8118551
3.881292978758624e+33,465712195.88970125
3.8719202216254207e+33,465313123.9330591
3.8625700983321916e+33,464914450.3721977
3.8532425542202963e+33,464516174.63863623
3.843937534762915e+33,464118296.16514707
3.834654985586585e+33,463720814.3860724
3.825394852416841e+33,463323728.736525
3.816157081120095e+33,462927038.65301
3.806941617695313e+33,462530743.57329607
3.7977484082717947e+33,462134842.93638897
3.788577399108801e+33,461739336.1825259
3.779428536595184e+33,461344222.75316995
3.770301767249221e+33,460949502.09101355
3.76119703771804e+33,460555173.6399641
3.7521142947774516e+33,460161236.84514713
3.743053485340373e+33,459767691.153028
3.7340145564492964e+33,459374536.01130784
3.7249974552551807e+33,458981770.8686099
3.7160021290470464e+33,458589395.17491674
3.7070285252411023e+33,458197408.3814115
3.698076591380381e+33,457805809.9404726
3.6891462751345766e+33,457414599.305677
3.6802375242994886e+33,457023775.9317864
3.671350286796855e+33,456633339.2747504
3.6624845106739915e+33,456243288.79170096
3.653640144103434e+33,455853623.9409474
3.644817135404128e+33,455464344.1822882
3.636015432987643e+33,455075448.9762278
3.6272349854006064e+33,454686937.7845954
3.6184757413153893e+33,454298810.0704102
3.609737649528164e+33,453911065.29785347
3.6010206589587476e+33,453523702.9322718
3.592324718650055e+33,453136722.440163
3.583649777767941e+33,452750123.28918004
3.574995785600848e+33,452363904.9481254
3.5663626915594537e+33,451978066.886946
3.5577504451853424e+33,451592608.5768631
3.5491589961418977e+33,451207529.49023587
3.540588294196743e+33,450822829.10031515
3.532038289248362e+33,450438506.8816239
3.52350893131624e+33,450054562.3098214
3.5150001705403346e+33,449670994.86168987
3.5065119571809197e+33,449287804.0151375
3.498044241618241e+33,448904989.2491937
3.489596974352175e+33,448522550.044004
3.4811701060020706e+33,448140485.8808332
3.472763587306222e+33,447758796.242052
3.464377369142519e+33,447377480.61143637
3.456011402475665e+33,446996538.4734165
3.447665638399844e+33,446615969.3136837
3.4393400281285156e+33,446235772.61905044
3.4310345229927393e+33,445855947.8774209
3.422749074441024e+33,445476494.5777944
3.414483634038992e+33,445097412.2102599
3.406238153469047e+33,444718700.26599205
3.3980125845302187e+33,444340358.2372535
3.389806879137649e+33,443962385.6173824
3.38162098933125e+33,443584781.9009197
3.3734548672657285e+33,443207546.5834684
3.3653084651957447e+33,442830679.16148376
3.357181735500206e+33,442454179.1326219
3.349074630672816e+33,442078045.9955999
3.3409871033219304e+33,441702279.25020003
3.332919106170192e+33,441326878.3972626
3.3248705920543825e+33,440951842.9386896
3.316841513924921e+33,440577172.37743187
3.3088318248457136e+33,440202866.2174922
3.300841477993828e+33,439828923.9639208
3.292870426679437e+33,439455345.1230936
3.284918624294046e+33,439082129.20199394
3.276986024353299e+33,438709275.70880526
3.269072580485805e+33,438336784.1527601
3.261178246432051e+33,437964654.04412484
3.253302976044094e+33,437592884.894195
3.245446723285407e+33,437221476.2152987
3.237609442230395e+33,436850427.5207837
3.229791087064245e+33,436479738.3250211
3.2219916120826103e+33,436109408.14340025
3.2142109717000734e+33,435739436.4924463
3.206449120439385e+33,435369822.8896759
3.198706012919146e+33,435000566.85342085
3.1909816038757166e+33,434631667.9031369
3.183275848154672e+33,434263125.55928534
3.1755887007104953e+33,433894939.3433283
3.167920116606433e+33,433527108.7777322
3.160270051014021e+33,433159633.38595515
3.152638459212936e+33,432792512.6924504
3.145025296590659e+33,432425746.22266006
3.1374305186423315e+33,432059333.50301886
3.1298540809900075e+33,431693274.06121266
3.122295939331753e+33,431327567.42548364
3.1147560494848167e+33,430962213.1252241
3.1072343673734256e+33,430597210.6908079
3.099730849028249e+33,430232559.65358883
3.092245450585934e+33,429868259.54588807
3.0847781282889637e+33,429504309.9009974
3.0773288384853565e+33,429140710.25317526
3.0698975376283666e+33,428777460.1376418
3.062484182276343e+33,428414559.0905826
3.05508872910099e+33,428052006.64925534
3.047711134875768e+33,427689802.3518368
3.04035135646621e+33,427327945.73729026
3.033009350849456e+33,426966436.3456321
3.0256850751065546e+33,426605273.7178315
3.0183784864220013e+33,426244457.39579886
3.01108954208361e+33,425883986.9223887
3.003818199482214e+33,425523861.8413957
2.996564416111376e+33,425164081.69755006
2.9893281495672496e+33,424804646.03652143
2.982109357548127e+33,424445554.40490615
2.974907997873506e+33,424086806.35049117
2.967724028433893e+33,423728401.42157257
2.960557407234213e+33,423370339.16754895
2.9534080923806995e+33,423012619.1387376
2.946276042080697e+33,422655240.88637733
2.939161214642372e+33,422298203.96262413
2.9320635684744293e+33,421941507.9205468
2.924983062085975e+33,421585152.3141308
2.917919654086079e+33,421229136.69826573
2.9108733031836404e+33,420873460.6287494
2.903843968195762e+33,420518123.6623995
2.8968316080352503e+33,420163125.35688543
2.889836181703352e+33,419808465.2706362
2.8828576483070895e+33,419454142.9630669
2.8758959670521865e+33,419100157.9944891
2.868951097242785e+33,418746509.9261067
2.8620229982811696e+33,418393198.32001185
2.8551116296676366e+33,418040222.7391883
2.848216951000061e+33,417687582.7474998
2.841338921973772e+33,417335277.9096935
2.8344775023815016e+33,416983307.7913986
2.8276326521306316e+33,416631671.9593564
2.8208043311964146e+33,416280369.98080176
2.813992499662752e+33,415929401.4240003
2.807197117709892e+33,415578765.85809016
2.800418145614159e+33,415228462.8530775
2.7936555437476774e+33,414878491.9798326
2.78690927257825e+33,414528852.8100937
2.780179292668935e+33,414179544.916455
2.7734655646779215e+33,413830567.8723701
2.7667680493582266e+33,413481921.25214696
2.7600867075661553e+33,413133604.6310645
2.753421500248005e+33,412785617.5851907
2.746772388434874e+33,412437959.69131976
2.7401393332582563e+33,412090630.52717704
2.733522295943398e+33,411743629.67133135
2.7269212378091834e+33,411396956.7031985
2.720336120267717e+33,411050611.20302945
2.713766904824208e+33,410704592.75191444
2.707213553076699e+33,410358900.93177855
2.7006760267158047e+33,410013535.32537806
2.6941542875250904e+33,409668495.5163104
2.6876482973963104e+33,409323781.0892081
2.6811580182863005e+33,408979391.6291786
2.674683412255068e+33,408635326.72230303
2.668224441454144e+33,408291585.95548344
2.661781068126461e+33,407948168.9164459
2.655353254605954e+33,407605075.19372964
2.648940963317441e+33,407262304.37669027
2.642544156776338e+33,406919856.05549467
2.636162797588537e+33,406577729.82112443
2.6297968484500083e+33,406235925.2653647
2.623446272155175e+33,405894441.98091805
2.617111031583207e+33,405553279.561226
2.610791089694588e+33,405212437.6004236
2.6044864095450857e+33,404871915.69352645
2.598196954279521e+33,404531713.4363434
2.5919226871316614e+33,404191830.4254805
2.5856635714239657e+33,403852266.258337
2.579419570567329e+33,403513020.53310174
2.5731906480609693e+33,403174092.8487566
2.5669767674920364e+33,402835482.8050655
2.5607778925362473e+33,402497190.0025875
2.5545939869715365e+33,402159214.0428527
2.5484250146382445e+33,401821554.5278478
2.542270939474685e+33,401484211.0604804
2.5361317255061064e+33,401147183.24442995
2.530007336844582e+33,400810470.6841521
2.5238977376887623e+33,400474072.9848745
2.5178028923236289e+33,400137989.7525933
2.5117227651203806e+33,399802220.5940767
2.505657320536054e+33,399466765.11685425
2.4996065231134116e+33,399131622.92921996
2.493570337489089e+33,398796793.6403366
2.4875487283794077e+33,398462276.86005306
2.4815416605788205e+33,398128072.1988901
2.4755490989719676e+33,397794179.2681881
2.469571008528244e+33,397460597.68004274
2.4636073543015323e+33,397127327.04729986
2.457658101430094e+33,396794366.98355937
2.451723215136197e+33,396461717.1031641
2.4458026607260074e+33,396129377.0212035
2.4398964035893475e+33,395797346.35351026
2.4340044092004313e+33,395465624.7166689
2.428126643130037e+33,395134211.7281752
2.4222630710087873e+33,394803107.0059644
2.4164136585602068e+33,394472310.1688353
2.41057837159053e+33,394141820.83632076
2.4047571759884645e+33,393811638.62868404
2.398950037725087e+33,393481763.1669224
2.3931569228534792e+33,393152194.07275647
2.3873777975086208e+33,392822930.9686339
2.3816126279071564e+33,392493973.47772574
2.3758613803471604e+33,392165321.22392315
2.3701240212163184e+33,391836973.83194536
2.3644005169772025e+33,391508930.92714775
2.3586908341673027e+33,391181192.13552785
2.352994939409673e+33,390853757.0838573
2.3473127994079772e+33,390526625.39962465
2.3416443809461336e+33,390199796.71102464
2.335989650888212e+33,389873270.646962
2.330348576178204e+33,389547046.8370479
2.324721123839797e+33,389221124.9115966
2.319107260976266e+33,388895504.50162923
2.3135069547713006e+33,388570185.2388777
