# x		log(rho_ddm)		log(rho_CFT)
-1.107460e+01	3.386415e+00	8.268152e+00
-1.107470e+01	3.386715e+00	8.268552e+00
-1.107480e+01	3.387015e+00	8.268952e+00
-1.107490e+01	3.387315e+00	8.269352e+00
-1.107500e+01	3.387615e+00	8.269752e+00
-1.107510e+01	3.387915e+00	8.270152e+00
-1.107520e+01	3.388215e+00	8.270552e+00
-1.107530e+01	3.388515e+00	8.270952e+00
-1.107540e+01	3.388815e+00	8.271352e+00
-1.107550e+01	3.389115e+00	8.271752e+00
-1.107560e+01	3.389415e+00	8.272152e+00
-1.107570e+01	3.389715e+00	8.272552e+00
-1.107580e+01	3.390015e+00	8.272952e+00
-1.107590e+01	3.390315e+00	8.273352e+00
-1.107600e+01	3.390615e+00	8.273752e+00
-1.107610e+01	3.390915e+00	8.274152e+00
-1.107620e+01	3.391215e+00	8.274552e+00
-1.107630e+01	3.391515e+00	8.274952e+00
-1.107640e+01	3.391815e+00	8.275352e+00
-1.107650e+01	3.392115e+00	8.275752e+00
-1.107660e+01	3.392415e+00	8.276152e+00
-1.107670e+01	3.392715e+00	8.276552e+00
-1.107680e+01	3.393015e+00	8.276952e+00
-1.107690e+01	3.393315e+00	8.277352e+00
-1.107700e+01	3.393615e+00	8.277752e+00
-1.107710e+01	3.393915e+00	8.278152e+00
-1.107720e+01	3.394215e+00	8.278552e+00
-1.107730e+01	3.394515e+00	8.278952e+00
-1.107740e+01	3.394815e+00	8.279352e+00
-1.107750e+01	3.395115e+00	8.279752e+00
-1.107760e+01	3.395415e+00	8.280152e+00
-1.107770e+01	3.395715e+00	8.280552e+00
-1.107780e+01	3.396015e+00	8.280952e+00
-1.107790e+01	3.396315e+00	8.281352e+00
-1.107800e+01	3.396615e+00	8.281752e+00
-1.107810e+01	3.396915e+00	8.282152e+00
-1.107820e+01	3.397215e+00	8.282552e+00
-1.107830e+01	3.397515e+00	8.282952e+00
-1.107840e+01	3.397815e+00	8.283352e+00
-1.107850e+01	3.398115e+00	8.283752e+00
-1.107860e+01	3.398415e+00	8.284152e+00
-1.107870e+01	3.398715e+00	8.284552e+00
-1.107880e+01	3.399015e+00	8.284952e+00
-1.107890e+01	3.399315e+00	8.285352e+00
-1.107900e+01	3.399615e+00	8.285752e+00
-1.107910e+01	3.399915e+00	8.286152e+00
-1.107920e+01	3.400215e+00	8.286552e+00
-1.107930e+01	3.400515e+00	8.286952e+00
-1.107940e+01	3.400815e+00	8.287352e+00
-1.107950e+01	3.401115e+00	8.287752e+00
-1.107960e+01	3.401415e+00	8.288152e+00
-1.107970e+01	3.401715e+00	8.288552e+00
-1.107980e+01	3.402015e+00	8.288952e+00
-1.107990e+01	3.402315e+00	8.289352e+00
-1.108000e+01	3.402615e+00	8.289752e+00
-1.108010e+01	3.402915e+00	8.290152e+00
-1.108020e+01	3.403215e+00	8.290552e+00
-1.108030e+01	3.403515e+00	8.290952e+00
-1.108040e+01	3.403815e+00	8.291352e+00
-1.108050e+01	3.404115e+00	8.291752e+00
-1.108060e+01	3.404415e+00	8.292152e+00
-1.108070e+01	3.404715e+00	8.292552e+00
-1.108080e+01	3.405015e+00	8.292952e+00
-1.108090e+01	3.405315e+00	8.293352e+00
-1.108100e+01	3.405615e+00	8.293752e+00
-1.108110e+01	3.405915e+00	8.294152e+00
-1.108120e+01	3.406215e+00	8.294552e+00
-1.108130e+01	3.406515e+00	8.294952e+00
-1.108140e+01	3.406815e+00	8.295352e+00
-1.108150e+01	3.407115e+00	8.295752e+00
-1.108160e+01	3.407415e+00	8.296152e+00
-1.108170e+01	3.407715e+00	8.296552e+00
-1.108180e+01	3.408015e+00	8.296952e+00
-1.108190e+01	3.408315e+00	8.297352e+00
-1.108200e+01	3.408615e+00	8.297752e+00
-1.108210e+01	3.408915e+00	8.298152e+00
-1.108220e+01	3.409215e+00	8.298552e+00
-1.108230e+01	3.409515e+00	8.298952e+00
-1.108240e+01	3.409815e+00	8.299352e+00
-1.108250e+01	3.410115e+00	8.299752e+00
